"D_:0","D_:1","D_:2","F_D_:0","F_D_:1","F_D_:2","PedigreeNodeId","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
0,0,0,0.057781,0.0021388,0,6,1,0.1,-10,0.4,0
0,0,0,0.070218,-0.0029009,0,6,1,0.2,-10,0.4,0
0,0,0,0.0057854,-0.0017215,0,6,1,0.3,-10,0.4,0
0,0,0,0.09968,0.0057544,0,6,1,0.4,-10,0.4,0
0,0,0,0.014048,-0.0097581,0,6,1,0.5,-10,0.4,0
0,0,0,0.053207,0.0095843,0,6,1,0.6,-10,0.4,0
0,0,0,0.079686,-0.0040644,0,6,1,0.7,-10,0.4,0
0,0,0,-0.00023501,-0.0019408,0,6,1,0.8,-10,0.4,0
0,0,0,0.099973,0.013456,0,6,1,0.9,-10,0.4,0
0,0,0,0.022871,-0.015542,0,6,1,1,-10,0.4,0
0,0,0,0.045572,0.014629,0,6,1,1.1,-10,0.4,0
0,0,0,0.080696,-0.0058011,0,6,1,1.2,-10,0.4,0
0,0,0,0.0078335,-0.0070267,0,6,1,1.3,-10,0.4,0
0,0,0,0.079169,0.017088,0,6,1,1.4,-10,0.4,0
0,0,0,0.045852,-0.020208,0,6,1,1.5,-10,0.4,0
0,0,0,0.026152,0.015043,0,6,1,1.6,-10,0.4,0
0,0,0,0.086301,-0.00026152,0,6,1,1.7,-10,0.4,0
0,0,0,0.019371,-0.012441,0,6,1,1.8,-10,0.4,0
0,0,0,0.063274,0.026243,0,6,1,1.9,-10,0.4,0
0,0,0,0.06294,-0.022853,0,6,1,2,-10,0.4,0
0,0,0,0.016986,0.010528,0,6,1,2.1,-10,0.4,0
0,0,0,0.086498,0.0081897,0,6,1,2.2,-10,0.4,0
0,0,0,0.023345,-0.02559,0,6,1,2.3,-10,0.4,0
0,0,0,0.050172,0.030624,0,6,1,2.4,-10,0.4,0
0,0,0,0.072904,-0.02193,0,6,1,2.5,-10,0.4,0
0,0,0,0.012444,0.0034434,0,6,1,2.6,-10,0.4,0
0,0,0,0.087383,0.021447,0,6,1,2.7,-10,0.4,0
0,0,0,0.030447,-0.032299,0,6,1,2.8,-10,0.4,0
0,0,0,0.049507,0.034817,0,6,1,2.9,-10,0.4,0
0,0,0,0.068358,-0.017792,0,6,1,3,-10,0.4,0
0,0,0,0.022457,-0.0075271,0,6,1,3.1,-10,0.4,0
0,0,0,0.061389,0.027256,0,6,1,3.2,-10,0.4,0
0,0,0,0.050576,-0.038278,0,6,1,3.3,-10,0.4,0
0,0,0,0.033121,0.030464,0,6,1,3.4,-10,0.4,0
0,0,0,0.07653,-0.0057465,0,6,1,3.5,-10,0.4,0
0,0,0,0.024336,-0.020302,0,6,1,3.6,-10,0.4,0
0,0,0,0.066238,0.041914,0,6,1,3.7,-10,0.4,0
0,0,0,0.052867,-0.037522,0,6,1,3.8,-10,0.4,0
0,0,0,0.034576,0.02138,0,6,1,3.9,-10,0.4,0
0,0,0,0.068004,0.0071014,0,6,1,4,-10,0.4,0
0,0,0,0.037184,-0.032649,0,6,1,4.1,-10,0.4,0
0,0,0,0.04678,0.041129,0,6,1,4.2,-10,0.4,0
0,0,0,0.060932,-0.033071,0,6,1,4.3,-10,0.4,0
0,0,0,0.033465,0.0092766,0,6,1,4.4,-10,0.4,0
0,0,0,0.062957,0.021212,0,6,1,4.5,-10,0.4,0
0,0,0,0.04381,-0.038465,0,6,1,4.6,-10,0.4,0
0,0,0,0.046506,0.044288,0,6,1,4.7,-10,0.4,0
0,0,0,0.056547,-0.023926,0,6,1,4.8,-10,0.4,0
0,0,0,0.044516,-0.0035034,0,6,1,4.9,-10,0.4,0
0,0,0,0.051264,0.030666,0,6,1,5,-10,0.4,0
0,0,0,0.047132,-0.046636,0,6,1,5.1,-10,0.4,0
0,0,0,0.049921,0.038461,0,6,1,5.2,-10,0.4,0
0,0,0,0.046025,-0.013217,0,6,1,5.3,-10,0.4,0
0,0,0,0.054647,-0.017257,0,6,1,5.4,-10,0.4,0
0,0,0,0.047515,0.043471,0,6,1,5.5,-10,0.4,0
